,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date,text_hi,text_es
192,en,ShashiTharoor,24705126,True,1432747366390456321,Delighted to receive my ⁦@INCGujarat⁩ colleague ⁦@HardikPatel_⁩ for a conversation about contemporary political developments in his state&amp; nationally. So good to see his youthful energy &amp; talent devoted to the values &amp; principles of #InclusiveIndia that we hold dear. https://t.co/KX2i9EZ4Gs,[],['InclusiveIndia'],"['INCGujarat', 'HardikPatel_']",[],India,Delighted to receive my ⁦ INCGujarat⁩ colleague ⁦ HardikPatel ⁩ for a conversation about contemporary political developments in his state amp  nationally  So good to see his youthful energy  amp  talent devoted to the values  amp  principles of  InclusiveIndia that we hold dear  https   t co KX2i9EZ4Gs,2021-08-31 17:00:00,,
193,en,ShashiTharoor,24705126,True,1432688849717628934,It seems @ANi has released an expanded video including those remarks: https://t.co/Vhpn6Ee2AS https://t.co/4gVPYsXeuh,['xp'],[],['ANI'],"['https://t.co/Vhpn6Ee2AS', 'https://t.co/4gVPYsXeuh']",India,It seems  ANi has released an eanded video including those remarks  https   t co Vhpn6Ee2AS https   t co 4gVPYsXeuh,2021-08-31 13:00:00,,
194,en,ShashiTharoor,24705126,True,1432593104075309063,Census phases have been delayed since 2020. Population undercount severely dents beneficiaries eligible for social-welfare schemes. Govt’s uncertainty reg India’s decennial census thus results in delayed disbursal of benefits. This fundamental issue warrants greater transparency. https://t.co/voge0JtdCb,[],[],[],[],India,Census phases have been delayed since 2020  Population undercount severely dents beneficiaries eligible for social welfare schemes  Govt’s uncertainty reg India’s decennial census thus results in delayed disbursal of benefits  This fundamental issue warrants greater transparency  https   t co voge0JtdCb,2021-08-31 07:00:00,,
195,en,ShashiTharoor,24705126,True,1432572046202982401,"Addressed a meeting to inaugurate the installation of 6MW of solar panelling on the rooftop of the LegislativeAssembly in Thiruvananthapuram, under the #SmartCitiesMission. Solar power remains a relatively under-utilised resource in India’s quest for renewable energy. Well done! https://t.co/f7hRL8K1hG",[],['SmartCitiesMission'],[],[],India,Addressed a meeting to inaugurate the installation of 6MW of solar panelling on the rooftop of the LegislativeAssembly in Thiruvananthapuram  under the  SmartCitiesMission  Solar power remains a relatively under utilised resource in India’s quest for renewable energy  Well done  https   t co f7hRL8K1hG,2021-08-31 05:00:00,,
196,en,ShashiTharoor,24705126,True,1432405350104199168,Impressive work. Thanks @illustrator_nd https://t.co/En7Ton6bIA,[],[],[],['https://t.co/En7Ton6bIA'],India,Impressive work  Thanks  illustrator nd https   t co En7Ton6bIA,2021-08-30 18:00:00,,
197,en,ShashiTharoor,24705126,True,1432392052784857091,"My remarks to @ANI, truncated. My last point was that GoI should, instead of pettily rewriting the past, acknowledge they have botched the present and concentrate instead on the future -- on creating a better future for all Indians. That's been cut: https://t.co/PdMTHIHszO",[],[],['ANI'],['https://t.co/PdMTHIHszO'],India,My remarks to  ANI  truncated  My last point was that GoI should  instead of pettily rewriting the past  acknowledge they have botched the present and concentrate instead on the future    on creating a better future for all Indians  That s been cut  https   t co PdMTHIHszO,2021-08-30 17:00:00,,
198,en,ShashiTharoor,24705126,True,1432295548623757323,"It's a delightful work, @binoojohn! I'm sure every sports enthusiast will love it. Good luck for a resounding success! #TopGame https://t.co/1SL3WYuksF",[],['TopGame'],['binoojohn'],['https://t.co/1SL3WYuksF'],India,It s a delightful work   binoojohn  I m sure every sports enthusiast will love it  Good luck for a resounding success   TopGame https   t co 1SL3WYuksF,2021-08-30 11:00:00,,
199,en,ShashiTharoor,24705126,True,1432294610169044993,Six year-old Thathvik RS of Thiruvananthapuram has found himself in a slew of Record Books after reciting the ten longest words in the English language in 1minute 35 seconds &amp; the names of 101 Kauravas from the Mahabharata in 1 minute 14 seconds! Now that's some recall! https://t.co/hZI7eoAPJD,[],[],[],[],India,Six year old Thathvik RS of Thiruvananthapuram has found himself in a slew of Record Books after reciting the ten longest words in the English language in 1minute 35 seconds  amp  the names of 101 Kauravas from the Mahabharata in 1 minute 14 seconds  Now that s some recall  https   t co hZI7eoAPJD,2021-08-30 11:00:00,,
200,en,ShashiTharoor,24705126,True,1432236736256503811,How the ICHR has become complicit in the Hindutva government’s hijacking of history to serve petty political ends &amp; conceal their own absence from the freedom struggle : https://t.co/NnSiTUuIoX,[],[],[],['https://t.co/NnSiTUuIoX'],India,How the ICHR has become complicit in the Hindutva government’s hijacking of history to serve petty political ends  amp  conceal their own absence from the freedom struggle   https   t co NnSiTUuIoX,2021-08-30 07:00:00,,
201,en,ShashiTharoor,24705126,True,1432051385361596420,Can't contest when i agree with him fully! @ptrmadurai @maheshperi https://t.co/9pyvikD8FC,[],[],"['ptrmadurai', 'maheshperi']",['https://t.co/9pyvikD8FC'],India,Can t contest when i agree with him fully   ptrmadurai  maheshperi https   t co 9pyvikD8FC,2021-08-29 19:00:00,,
202,en,ShashiTharoor,24705126,True,1432051070226747394,"Haha! Does ""excellent"" qualify @RaihanMahdi24? Or ""exhilarating""? Perhaps ""eximious"" will save you the bill for a treat?! https://t.co/c5UuvwQxfA",[],[],['RaihanMahdi24'],['https://t.co/c5UuvwQxfA'],India,Haha  Does  excellent  qualify  RaihanMahdi24  Or  exhilarating   Perhaps  eximious  will save you the bill for a treat   https   t co c5UuvwQxfA,2021-08-29 19:00:00,,
203,en,ShashiTharoor,24705126,True,1432047652401606658,"So glad to see an Indian university standing up for Afghan students &amp; offering them special fellowships! Congrats @JindalGlobalUNI on this very important initiative of JGU for the benefit of Afghan students:
https://t.co/OckprsagRB",[],[],['JindalGlobalUNI'],['https://t.co/OckprsagRB'],India,So glad to see an Indian university standing up for Afghan students  amp  offering them special fellowships  Congrats  JindalGlobalUNI on this very important initiative of JGU for the benefit of Afghan students https   t co OckprsagRB,2021-08-29 18:00:00,,
204,en,ShashiTharoor,24705126,True,1431675873745248257,"Congratulations to the new president of the Thiruvananthapuram district Congress Committee, Shri Palode Ravi. I look forward to working with him to strengthen the party and improve its performance in my constituency. ⁦@SudhakaranINC⁩ ⁦@INCKerala⁩ https://t.co/QP26YcyRdc",[],[],"['SudhakaranINC', 'INCKerala']",[],India,Congratulations to the new president of the Thiruvananthapuram district Congress Committee  Shri Palode Ravi  I look forward to working with him to strengthen the party and improve its performance in my constituency  ⁦ SudhakaranINC⁩ ⁦ INCKerala⁩ https   t co QP26YcyRdc,2021-08-28 18:00:00,,
205,en,ShashiTharoor,24705126,True,1431618840396369921,"A pair of @khaleejtimes columns on the apostrophe's uses and misuses:
https://t.co/3bW5JiH65H &amp;
https://t.co/JDTTrBJife",[],[],['khaleejtimes'],"['https://t.co/3bW5JiH65H', 'https://t.co/JDTTrBJife']",India,A pair of  khaleejtimes columns on the apostrophe s uses and misuses https   t co 3bW5JiH65H  amp https   t co JDTTrBJife,2021-08-28 14:00:00,,
206,en,ShashiTharoor,24705126,True,1431509334870007816,"Congratulations, Bhavina Patel, on becoming the first-ever Indian to win a table-tennis medal at the Tokyo Paralympics! https://t.co/UVQHAHSnZK",[],[],[],[],India,Congratulations  Bhavina Patel  on becoming the first ever Indian to win a table tennis medal at the Tokyo Paralympics  https   t co UVQHAHSnZK,2021-08-28 07:00:00,,
207,en,ShashiTharoor,24705126,True,1431499366603231238,I am greatly honoured and humbled by this extraordinary gesture. My best wishes to the young couple for a blessed and blissful married life. https://t.co/9NxEChpT1o,[],[],[],['https://t.co/9NxEChpT1o'],India,I am greatly honoured and humbled by this extraordinary gesture  My best wishes to the young couple for a blessed and blissful married life  https   t co 9NxEChpT1o,2021-08-28 06:00:00,,
208,en,ShashiTharoor,24705126,True,1431482489369812992,"Addressed the Media Academy at Bharat Bhavan, Thiruvananthapuram, on the #Pegasus issue &amp; the victory of the #Taliban, and the implications of both these grave threats to democratic India. https://t.co/r9wyK97KHG",[],"['Pegasus', 'Taliban']",[],[],India,Addressed the Media Academy at Bharat Bhavan  Thiruvananthapuram  on the  Pegasus issue  amp  the victory of the  Taliban  and the implications of both these grave threats to democratic India  https   t co r9wyK97KHG,2021-08-28 05:00:00,,
209,en,ShashiTharoor,24705126,True,1431481505826566145,"On his 158th birth anniversary, honouring one of India’s earliest Dalit reformers, Mahatma Ayyankali (born in Thiruvananthapuram in 1863) whose courage &amp; defiance transformed access to education, roads &amp; transport for those formerly excluded from public spaces. #Respect 🙏 https://t.co/34a0cHLEKg",['🙏'],['Respect'],[],[],India,On his 158th birth anniversary  honouring one of India’s earliest Dalit reformers  Mahatma Ayyankali  born in Thiruvananthapuram in 1863  whose courage  amp  defiance transformed access to education  roads  amp  transport for those formerly excluded from public spaces   Respect  https   t co 34a0cHLEKg,2021-08-28 05:00:00,,
210,en,ShashiTharoor,24705126,True,1431318117649580034,A Kerala students group interviewed me on the subject of online education in Malayalam and then had someone introduce me in very flowery &amp; long-winded English! SMH — but here it is: https://t.co/63298l7Fmk,[],[],[],['https://t.co/63298l7Fmk'],India,A Kerala students group interviewed me on the subject of online education in Malayalam and then had someone introduce me in very flowery  amp  long winded English  SMH — but here it is  https   t co 63298l7Fmk,2021-08-27 18:00:00,,
211,en,ShashiTharoor,24705126,True,1431278059001298949,"It is not merely petty but absolutely ahistorical to celebrate Azadi by omitting the pre-eminent voice of Indian freedom, Jawaharlal Nehru. One more occasion for ICHR to disgrace itself. This is becoming a habit! https://t.co/wZzKCvYEcD",[],[],[],[],India,It is not merely petty but absolutely ahistorical to celebrate Azadi by omitting the pre eminent voice of Indian freedom  Jawaharlal Nehru  One more occasion for ICHR to disgrace itself  This is becoming a habit  https   t co wZzKCvYEcD,2021-08-27 16:00:00,,
212,en,ShashiTharoor,24705126,True,1431202906728894467,"Delightful piece by @AnandKochukudy traces the origin &amp; variants of Malayali political humour, explaining why taking pot-shots at (&amp; trolling) Kerala politicians comes from a long respectable tradition:
https://t.co/d8QLDlnz3l",['xp'],[],['AnandKochukudy'],['https://t.co/d8QLDlnz3l'],India,Delightful piece by  AnandKochukudy traces the origin  amp  variants of Malayali political humour  elaining why taking pot shots at   amp  trolling  Kerala politicians comes from a long respectable tradition https   t co d8QLDlnz3l,2021-08-27 11:00:00,,
213,en,ShashiTharoor,24705126,True,1430953514696515586,"Kerala spike shows why it is dangerous to let #COVID guard down in festive season, warn experts - I hope my fellow Keralites will be more careful! https://t.co/8Vm2NvHTzz",['xp'],['COVID'],[],['https://t.co/8Vm2NvHTzz'],India,Kerala spike shows why it is dangerous to let  COVID guard down in festive season  warn eerts   I hope my fellow Keralites will be more careful  https   t co 8Vm2NvHTzz,2021-08-26 18:00:00,,
214,en,ShashiTharoor,24705126,True,1430938135395856389,"Distributed 11 kg food kits from ⁦@AkshayaPatra⁩ Foundation to needy recipients at my MP office, alongside Swami Navinaneerada of @AkshayaPatra &amp; with ⁦@IamSanjuSamson⁩ personally handing over the boxes. https://t.co/lMtXsR7Unh",[],[],"['AkshayaPatra', 'AkshayaPatra', 'IamSanjuSamson']",[],India,Distributed 11 kg food kits from ⁦ AkshayaPatra⁩ Foundation to needy recipients at my MP office  alongside Swami Navinaneerada of  AkshayaPatra  amp  with ⁦ IamSanjuSamson⁩ personally handing over the boxes  https   t co lMtXsR7Unh,2021-08-26 17:00:00,,
215,en,ShashiTharoor,24705126,True,1430847331482554374,"After that abject 78 all out, recalling my cautionary words two days ago: https://t.co/O5btNAQ1Xm",[],[],[],['https://t.co/O5btNAQ1Xm'],India,After that abject 78 all out  recalling my cautionary words two days ago  https   t co O5btNAQ1Xm,2021-08-26 11:00:00,,
216,en,ShashiTharoor,24705126,True,1430845066587762688,"Good to catch up with ⁦@IamSanjuSamson⁩ for a chat about cricket. Such a smart, unassuming, positive-minded young man! https://t.co/Jjqdzd5w8g",[],[],['IamSanjuSamson'],[],India,Good to catch up with ⁦ IamSanjuSamson⁩ for a chat about cricket  Such a smart  unassuming  positive minded young man  https   t co Jjqdzd5w8g,2021-08-26 11:00:00,,
217,en,ShashiTharoor,24705126,True,1430819758769729541,"Spoke up to defend the rights of fisherwomen assaulted by Kerala policemen. Shocked that in three incidents, fisherwomen have been physically attacked &amp; their fish tossed out &amp; stamped upon in a brazen display of police brutality. Our cops should know better ways of handling ppl! https://t.co/b5nOdzewI5",[],[],[],[],India,Spoke up to defend the rights of fisherwomen assaulted by Kerala policemen  Shocked that in three incidents  fisherwomen have been physically attacked  amp  their fish tossed out  amp  stamped upon in a brazen display of police brutality  Our cops should know better ways of handling ppl  https   t co b5nOdzewI5,2021-08-26 09:00:00,,
218,en,ShashiTharoor,24705126,True,1430818722738950145,"Delighted to meet Dr Tharahai Cuthbert, DCC President in neighbouring Kanyakumari district. Glad to see a dynamic young woman leader leading @incIndia efforts in a key district! #TheFutureIsFemale https://t.co/OvcA2bPfDE",[],['TheFutureIsFemale'],['INCIndia'],[],India,Delighted to meet Dr Tharahai Cuthbert  DCC President in neighbouring Kanyakumari district  Glad to see a dynamic young woman leader leading  incIndia efforts in a key district   TheFutureIsFemale https   t co OvcA2bPfDE,2021-08-26 09:00:00,,
219,en,ShashiTharoor,24705126,True,1430783561724923906,Addressed protesting citizens from 9 villages affected by the NHAI decision to levy toll on a 3-km stretch of incomplete highway that locals have been using for 35 years as a two-lane road! Assured them I’ve brought their concerns to the personal attn of ⁦@nitin_gadkari⁩ https://t.co/89AxMme8Mk,[],[],['nitin_gadkari'],[],India,Addressed protesting citizens from 9 villages affected by the NHAI decision to levy toll on a 3 km stretch of incomplete highway that locals have been using for 35 years as a two lane road  Assured them I’ve brought their concerns to the personal attn of ⁦ nitin gadkari⁩ https   t co 89AxMme8Mk,2021-08-26 07:00:00,,
220,en,ShashiTharoor,24705126,True,1430776755892080644,"At the @IYC protest, checking the health of the patient Kerala in the roadside ICU! https://t.co/3T6j0yZ8pk",[],[],['IYC'],[],India,At the  IYC protest  checking the health of the patient Kerala in the roadside ICU  https   t co 3T6j0yZ8pk,2021-08-26 06:00:00,,
221,en,ShashiTharoor,24705126,True,1430776541533794307,"Inaugurated an @iyc protest in front of the Secretariat in Thiruvananthapuram this morning against #Covid mismanagement in the state. Kerala is in the ICU — symbolised by a patient &amp; a doctor (who happens to be an IYC member), while the Govt charges unaffordable fees to patients! https://t.co/4cSC1oFwpa",[],['Covid'],['IYC'],[],India,Inaugurated an  iyc protest in front of the Secretariat in Thiruvananthapuram this morning against  Covid mismanagement in the state  Kerala is in the ICU — symbolised by a patient  amp  a doctor  who happens to be an IYC member   while the Govt charges unaffordable fees to patients  https   t co 4cSC1oFwpa,2021-08-26 06:00:00,,
222,en,ShashiTharoor,24705126,True,1430759037025460225,"Outside the famous ShivanKovil at Karamana w/ my friend Mahesh Iyer after a kumba abhishekam was performed this morning as  Vandana Upacharam to the almighty Shiva for his blessings.
My thanks to dear Mahesh for his Ashirwadams. https://t.co/L67VjMyQGw",[],[],[],[],India,Outside the famous ShivanKovil at Karamana w  my friend Mahesh Iyer after a kumba abhishekam was performed this morning as  Vandana Upacharam to the almighty Shiva for his blessings My thanks to dear Mahesh for his Ashirwadams  https   t co L67VjMyQGw,2021-08-26 05:00:00,,
223,en,ShashiTharoor,24705126,True,1430750446184898560,Toll collection on NH-66 disrupted as protests continue. I have spoken with Minister ⁦@nitin_gadkari⁩ this morning again &amp;suggested that toll be waived until the full highway construction is complete. Charging local people for a 3km stretch is wrong. https://t.co/RuLDfJhkpH,[],[],['nitin_gadkari'],['https://t.co/RuLDfJhkpH'],India,Toll collection on NH 66 disrupted as protests continue  I have spoken with Minister ⁦ nitin gadkari⁩ this morning again  amp suggested that toll be waived until the full highway construction is complete  Charging local people for a 3km stretch is wrong  https   t co RuLDfJhkpH,2021-08-26 05:00:00,,
224,en,ShashiTharoor,24705126,True,1430533844948586519,"With more than 31,000 new Covid cases, it would be irresponsible to go ahead with the Kerala University 4th Semester UG (offline) exams scheduled from Sept 1. I’ve urged @KeralaGovernor to intervene &amp; put all such exams on hold until the situation is under control.@CMOKerala",[],[],"['KeralaGovernor', 'CMOKerala']",[],India,With more than 31 000 new Covid cases  it would be irresponsible to go ahead with the Kerala University 4th Semester UG  offline  exams scheduled from Sept 1  I’ve urged  KeralaGovernor to intervene  amp  put all such exams on hold until the situation is under control  CMOKerala,2021-08-25 14:00:00,,
225,en,ShashiTharoor,24705126,True,1430533221771399168,"On his 168th birth anniversary, I recall &amp;salute the Thiruvananthapuram-born sage Chattampi Swamikal, legendary social reformer whose teaching influenced many social, religious, literary &amp;political movements in Kerala &amp; gave voice to the marginalised, especially women. https://t.co/l6OMq5BeSY",[],[],[],[],India,On his 168th birth anniversary  I recall  amp salute the Thiruvananthapuram born sage Chattampi Swamikal  legendary social reformer whose teaching influenced many social  religious  literary  amp political movements in Kerala  amp  gave voice to the marginalised  especially women  https   t co l6OMq5BeSY,2021-08-25 14:00:00,,
226,en,ShashiTharoor,24705126,True,1430530941395431426,Inaugurated the Onam celebrations of the Kerala Pradesh Vyapari Vyavasayi Congress with remarks about how traders and entrepreneurs bring the prosperity that we all wish each other to have on Onam. https://t.co/ovRXFQYn8w,[],[],[],[],India,Inaugurated the Onam celebrations of the Kerala Pradesh Vyapari Vyavasayi Congress with remarks about how traders and entrepreneurs bring the prosperity that we all wish each other to have on Onam  https   t co ovRXFQYn8w,2021-08-25 14:00:00,,
227,en,ShashiTharoor,24705126,True,1430529851337805834,"Had a good discussion with ⁦@INTUCnational⁩ leaders from Kerala, Chandrasekhar ji and Prathapan ji, on the importance of the trade union movement to the political fortunes of @incIndia. It’s often forgotten that Congress was, for much of the 20th century, a LabourParty. https://t.co/tilm8SCBq1",[],[],"['INTUCnational', 'INCIndia']",[],India,Had a good discussion with ⁦ INTUCnational⁩ leaders from Kerala  Chandrasekhar ji and Prathapan ji  on the importance of the trade union movement to the political fortunes of  incIndia  It’s often forgotten that Congress was  for much of the 20th century  a LabourParty  https   t co tilm8SCBq1,2021-08-25 14:00:00,,
228,en,ShashiTharoor,24705126,True,1430528872177561615,"At my “Meet the Public” session today for 2 hours, I met w/ over sixty constituents who had petitions &amp; issues to raise. This little boy, Ihsan-ul-Haq, lives w/ an insulin pump. His family wants Type I juvenile diabetes to be recognised as a disability by the Central Government. https://t.co/y51LP0AR1w",[],[],[],[],India,At my “Meet the Public” session today for 2 hours  I met w  over sixty constituents who had petitions  amp  issues to raise  This little boy  Ihsan ul Haq  lives w  an insulin pump  His family wants Type I juvenile diabetes to be recognised as a disability by the Central Government  https   t co y51LP0AR1w,2021-08-25 14:00:00,,
229,en,ShashiTharoor,24705126,True,1430455474311229446,"What a delight it is to converse with Kerala’s Leader of the Opposition ⁦@vdsatheesan⁩! He is knowledgeable, pleasant, &amp;highly effective, a man who does his homework &amp; approaches his legislative role w/conviction. Under him ⁦@INCKerala⁩ has debated every Bill w/facts. https://t.co/Nqqz6n7eXL",[],[],"['vdsatheesan', 'INCKerala']",[],India,What a delight it is to converse with Kerala’s Leader of the Opposition ⁦ vdsatheesan⁩  He is knowledgeable  pleasant   amp highly effective  a man who does his homework  amp  approaches his legislative role w conviction  Under him ⁦ INCKerala⁩ has debated every Bill w facts  https   t co Nqqz6n7eXL,2021-08-25 09:00:00,,
230,en,ShashiTharoor,24705126,True,1430451374269943808,Called on senior ⁦@INCKerala⁩ leader &amp; former CM ⁦@Oommen_Chandy⁩ for a wide-ranging discussion Monday on various contemporary issues. Great to see him looking &amp; sounding so well &amp; in such a positive frame of mind. https://t.co/0K0yNFGHHD,[],[],"['INCKerala', 'Oommen_Chandy']",[],India,Called on senior ⁦ INCKerala⁩ leader  amp  former CM ⁦ Oommen Chandy⁩ for a wide ranging discussion Monday on various contemporary issues  Great to see him looking  amp  sounding so well  amp  in such a positive frame of mind  https   t co 0K0yNFGHHD,2021-08-25 09:00:00,,
231,en,ShashiTharoor,24705126,True,1430240854522830848,"congratulations to the National Institute for Interdisciplinary Science &amp;Technology (NIIST), Thiruvananthapuram, part of CSIR, for developing technology for safely disposing of biomedical waste: https://t.co/FAfKz32ULd",[],[],[],['https://t.co/FAfKz32ULd'],India,congratulations to the National Institute for Interdisciplinary Science  amp Technology  NIIST   Thiruvananthapuram  part of CSIR  for developing technology for safely disposing of biomedical waste  https   t co FAfKz32ULd,2021-08-24 19:00:00,,
232,en,ShashiTharoor,24705126,True,1430233905345429505,"""The US must realise that dealing with the influence of China in Afghanistan&amp;Pakistan are a core Indo-Pacific challenge."" Excellent piece by @samirsaran on how Washington must realign its vision of our region if it wants India to be part of its efforts: https://t.co/b3yprGORgD",[],[],['samirsaran'],['https://t.co/b3yprGORgD'],India, The US must realise that dealing with the influence of China in Afghanistan amp Pakistan are a core Indo Pacific challenge   Excellent piece by  samirsaran on how Washington must realign its vision of our region if it wants India to be part of its efforts  https   t co b3yprGORgD,2021-08-24 18:00:00,,
233,en,ShashiTharoor,24705126,True,1430222946140770305,My Malayalam interview w/ @mathrubhuminews on the 50th anniversary of our historic cricket series win against England &amp; what it meant for fans of my generation! https://t.co/Dffk0dUeM5,[],[],['mathrubhuminews'],['https://t.co/Dffk0dUeM5'],India,My Malayalam interview w   mathrubhuminews on the 50th anniversary of our historic cricket series win against England  amp  what it meant for fans of my generation  https   t co Dffk0dUeM5,2021-08-24 18:00:00,,
234,en,ShashiTharoor,24705126,True,1430156167968280576,"Participated in the GoverningBody meeting of SainikSchool, Kazhakootam, which has produced many heroic officers for the armed services since 1962. It's deplorable that GoI's financial support has dwindled to a level that questions the very viability of the school. @rajnathsingh",[],[],['rajnathsingh'],[],India,Participated in the GoverningBody meeting of SainikSchool  Kazhakootam  which has produced many heroic officers for the armed services since 1962  It s deplorable that GoI s financial support has dwindled to a level that questions the very viability of the school   rajnathsingh,2021-08-24 13:00:00,,
235,en,ShashiTharoor,24705126,True,1430155277689524226,"Addressed the incoming 2021-23 batch of MBA students at D.Y.Patil Vidyapeeth, Pune, in virtual mode this morning &amp; took some smart &amp; thoughtful questions from the students. India needs capable managers who address the problems facing our society &amp; can become leaders of change.",[],[],[],[],India,Addressed the incoming 2021 23 batch of MBA students at D Y Patil Vidyapeeth  Pune  in virtual mode this morning  amp  took some smart  amp  thoughtful questions from the students  India needs capable managers who address the problems facing our society  amp  can become leaders of change ,2021-08-24 13:00:00,,
236,en,ShashiTharoor,24705126,True,1430152635282124805,"Addressed a meeting after consecration of a newly reconstructed &amp; renovated Mar Thoma Church in Patoor, Thiruvananthapuram, &amp; released a souvenir to mark the occasion. The Church, which dates back to St Thomas the Apostle, suffered for its patriotic stance in the freedom struggle https://t.co/QjmhGvTKgX",[],[],[],[],India,Addressed a meeting after consecration of a newly reconstructed  amp  renovated Mar Thoma Church in Patoor  Thiruvananthapuram   amp  released a souvenir to mark the occasion  The Church  which dates back to St Thomas the Apostle  suffered for its patriotic stance in the freedom struggle https   t co QjmhGvTKgX,2021-08-24 13:00:00,,
237,en,ShashiTharoor,24705126,True,1430136521760202762,"At least now, BJP should acknowledge that national assets were created since independence by successive @incIndia govts so that today's BJP goverment can sell them to overcome the financial mess created in last 7 years of their misgovernance! https://t.co/lVJP2Jcnfc",[],[],['INCIndia'],['https://t.co/lVJP2Jcnfc'],India,At least now  BJP should acknowledge that national assets were created since independence by successive  incIndia govts so that today s BJP goverment can sell them to overcome the financial mess created in last 7 years of their misgovernance  https   t co lVJP2Jcnfc,2021-08-24 12:00:00,,
238,en,ShashiTharoor,24705126,True,1430115286124883975,LIVE NOW!! https://t.co/JrHiygJMwF,[],[],[],['https://t.co/JrHiygJMwF'],India,LIVE NOW   https   t co JrHiygJMwF,2021-08-24 11:00:00,,
239,en,ShashiTharoor,24705126,True,1430023389322776615,"With the 3rd Test starting tomorrow, I'm a bit alarmed to see commentators like SunilGavaskar predicting a 4-0 rout. I'd dearly want that, but can't forget 2014, where also we drew the 1st Test at Trent Bridge, won the second at Lord's, &amp;then lost the next three by large margins!",[],[],[],[],India,With the 3rd Test starting tomorrow  I m a bit alarmed to see commentators like SunilGavaskar predicting a 4 0 rout  I d dearly want that  but can t forget 2014  where also we drew the 1st Test at Trent Bridge  won the second at Lord s   amp then lost the next three by large margins ,2021-08-24 04:00:00,,
240,en,ShashiTharoor,24705126,True,1430006137655414793,Recalling that amazing moment of triumph fifty years ago when we allowed ourselves to believe for a brief heady moment that we were the WorldChampions of Test cricket (having won a series v WI earlier)! 'I was in a daze. England allout 101 &amp;I had 6 for 38' https://t.co/WkDQCYl0ac,[],[],[],['https://t.co/WkDQCYl0ac'],India,Recalling that amazing moment of triumph fifty years ago when we allowed ourselves to believe for a brief heady moment that we were the WorldChampions of Test cricket  having won a series v WI earlier    I was in a daze  England allout 101  amp I had 6 for 38  https   t co WkDQCYl0ac,2021-08-24 03:00:00,,
241,en,ShashiTharoor,24705126,True,1429859707896827904,"Communalising history is a deplorable project pursued  narrow political ends, but rewriting the past to introduce communal divisions is to create false memories in a people who have been living in amity for generations: https://t.co/UCi6OqlYP0
@ichr_1972 shd be ashamed of itself.",[],[],['ichr_1972'],['https://t.co/UCi6OqlYP0'],India,Communalising history is a deplorable project pursued  narrow political ends  but rewriting the past to introduce communal divisions is to create false memories in a people who have been living in amity for generations  https   t co UCi6OqlYP0 ichr 1972 shd be ashamed of itself ,2021-08-23 18:00:00,,
242,en,ShashiTharoor,24705126,True,1429851471000969226,"Delighted to enjoy a stimulating dinner conversation with @KeralaGovernor Arif Mohd Khan Sahib. It is always such a pleasure to imbibe his erudition, his memories of our last half century of political history,&amp; his compassion &amp; humanity. A scholar &amp;gentleman, rare in public life! https://t.co/dIiDxOqYz2",[],[],['KeralaGovernor'],[],India,Delighted to enjoy a stimulating dinner conversation with  KeralaGovernor Arif Mohd Khan Sahib  It is always such a pleasure to imbibe his erudition  his memories of our last half century of political history  amp  his compassion  amp  humanity  A scholar  amp gentleman  rare in public life  https   t co dIiDxOqYz2,2021-08-23 17:00:00,,
243,en,ShashiTharoor,24705126,True,1429777571248435201,"A hilarious paean to the joys of babu retirement, by my favourite blogger Avay Shukla: https://t.co/Ebbh13MbzG",[],[],[],['https://t.co/Ebbh13MbzG'],India,A hilarious paean to the joys of babu retirement  by my favourite blogger Avay Shukla  https   t co Ebbh13MbzG,2021-08-23 12:00:00,,
244,en,ShashiTharoor,24705126,True,1429776086561222663,"Thoughtful piece by young student @ArmaanMathur on how federalism has become a new site of contestation in our divided polity, thanks to the BJP's overweening dominance: https://t.co/AzIEPZxceR",[],[],['ArmaanMathur'],['https://t.co/AzIEPZxceR'],India,Thoughtful piece by young student  ArmaanMathur on how federalism has become a new site of contestation in our divided polity  thanks to the BJP s overweening dominance  https   t co AzIEPZxceR,2021-08-23 12:00:00,,
245,en,ShashiTharoor,24705126,True,1429701524897222660,"I’ve been there! When you’re young &amp; look even younger, you feel embarrassed. When you’re middle-aged &amp; look young, you’re happy. When you’re old, you really want to be neanimorphic! https://t.co/DwHc3islX1",[],[],[],['https://t.co/DwHc3islX1'],India,I’ve been there  When you’re young  amp  look even younger  you feel embarrassed  When you’re middle aged  amp  look young  you’re happy  When you’re old  you really want to be neanimorphic  https   t co DwHc3islX1,2021-08-23 07:00:00,,
246,en,ShashiTharoor,24705126,True,1429699825331707906,"""മതം ഏതായാലും മനുഷ്യൻ നന്നായാൽ മതി"" (“Whatever his faith, it is enough that a man be good”). On the 167th birth anniversary of the great Thiruvananthapuram-born social reformer &amp;sage SreeNarayana Guru, I recall &amp;cherish his teachings rooted in social equality &amp;spiritual awakening https://t.co/5hzbMgxEjn",[],[],[],[],India, മതം ഏതായാലും മനുഷ്യൻ നന്നായാൽ മതി   “Whatever his faith  it is enough that a man be good”   On the 167th birth anniversary of the great Thiruvananthapuram born social reformer  amp sage SreeNarayana Guru  I recall  amp cherish his teachings rooted in social equality  amp spiritual awakening https   t co 5hzbMgxEjn,2021-08-23 07:00:00,,
