,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date
100,en,PeteButtigieg,226222147,True,1331399261695696896,Powerful story reminding us what American leadership can be. https://t.co/tMU9NbnJ6n,[],[],[],[],USA,Powerful story reminding us what American leadership can be  https   t co tMU9NbnJ6n,2020-11-25 01:00:00
101,en,PeteButtigieg,226222147,True,1330954413234589696,"We're kicking off a series of conversations on issues that I believe can, and must, shape the era to come.

RSVP for discussion with me tonight at 6pm ET on national service with Senator @ChrisCoons and @ServiceYear's Moran Banai, moderated by @SonalRShah.
https://t.co/Bcwyj9iLEW",[],[],"['ChrisCoons', 'ServiceYear', 'SonalRShah']",['https://t.co/Bcwyj9iLEW'],USA,We re kicking off a series of conversations on issues that I believe can  and must  shape the era to come RSVP for discussion with me tonight at 6pm ET on national service with Senator  ChrisCoons and  ServiceYear s Moran Banai  moderated by  SonalRShah https   t co Bcwyj9iLEW,2020-11-23 19:00:00
102,en,PeteButtigieg,226222147,True,1330947270519480322,The selection of Amb. Linda Thomas-Greenfield demonstrates a welcome re-commitment to the patriots in our diplomatic service who have been demeaned and demoralized the last four years. Her presence at the UN will reflect a new and brighter day for US diplomacy.,[],[],[],[],USA,The selection of Amb  Linda Thomas Greenfield demonstrates a welcome re commitment to the patriots in our diplomatic service who have been demeaned and demoralized the last four years  Her presence at the UN will reflect a new and brighter day for US diplomacy ,2020-11-23 19:00:00
103,en,PeteButtigieg,226222147,True,1330540424369418241,The president-elect should receive intelligence briefings not just as a courtesy—but as a matter of national security.,[],[],[],[],USA,The president elect should receive intelligence briefings not just as a courtesy—but as a matter of national security ,2020-11-22 16:00:00
104,en,PeteButtigieg,226222147,True,1330204947170947074,"This is a great opportunity for anyone in high school.

I still remember turning in my essay for this same @JFKLibrary contest as a teenager. I wrote about then-Congressman @BernieSanders' political courage, never guessing we would share a debate stage twenty years later. https://t.co/w5Zi5ECABL",[],[],"['JFKLibrary', 'BernieSanders']",['https://t.co/w5Zi5ECABL'],USA,This is a great opportunity for anyone in high school I still remember turning in my essay for this same  JFKLibrary contest as a teenager  I wrote about then Congressman  BernieSanders  political courage  never guessing we would share a debate stage twenty years later  https   t co w5Zi5ECABL,2020-11-21 18:00:00
105,en,PeteButtigieg,226222147,True,1329888050797826048,"We must end the epidemic of violence against transgender and gender-nonconforming people, including the extreme vulnerability of Black and brown trans women. #TDOR",[],['TDOR'],[],[],USA,We must end the epidemic of violence against transgender and gender nonconforming people  including the extreme vulnerability of Black and brown trans women   TDOR,2020-11-20 21:00:00
106,en,PeteButtigieg,226222147,True,1329864442142711809,"Happy Birthday, Mr. President-elect! https://t.co/2kidTUydbe",[],[],[],[],USA,Happy Birthday  Mr  President elect  https   t co 2kidTUydbe,2020-11-20 19:00:00
107,en,PeteButtigieg,226222147,True,1329814205797707777,"Unimaginable cruelty, and cynicism.

Going forward, we have a moral obligation to make right what was broken.
https://t.co/s4XEegbKH6",[],[],[],['https://t.co/s4XEegbKH6'],USA,Unimaginable cruelty  and cynicism Going forward  we have a moral obligation to make right what was broken https   t co s4XEegbKH6,2020-11-20 16:00:00
108,en,PeteButtigieg,226222147,True,1329555200743526402,"Thrilled to see Representatives-elect @NikemaWilliams, @RitchieTorres, and @MondaireJones already making their voices heard in Congress. Better days are ahead thanks in part to this next generation of leaders. https://t.co/XYj38mUbPd",[],[],"['NikemaWilliams', 'RitchieTorres', 'MondaireJones']",['https://t.co/XYj38mUbPd'],USA,Thrilled to see Representatives elect  NikemaWilliams   RitchieTorres  and  MondaireJones already making their voices heard in Congress  Better days are ahead thanks in part to this next generation of leaders  https   t co XYj38mUbPd,2020-11-19 23:00:00
109,en,PeteButtigieg,226222147,True,1329541155105673218,Protecting the outgoing president's ego is not worth undermining national security.,[],[],[],[],USA,Protecting the outgoing president s ego is not worth undermining national security ,2020-11-19 22:00:00
110,en,PeteButtigieg,226222147,True,1329177316652691461,"Congratulations, @ShevrinJones! https://t.co/opmvgtRIxF",[],[],['ShevrinJones'],['https://t.co/opmvgtRIxF'],USA,Congratulations   ShevrinJones  https   t co opmvgtRIxF,2020-11-18 22:00:00
111,en,PeteButtigieg,226222147,True,1329145974149816320,"In 2008, the outgoing Bush administration cooperated with the Obama-Biden team to lay the groundwork for rescuing the auto industry and saving countless jobs.

With even greater crises today, the American people deserve a higher, not lower, standard of cooperation.",[],[],[],[],USA,In 2008  the outgoing Bush administration cooperated with the Obama Biden team to lay the groundwork for rescuing the auto industry and saving countless jobs With even greater crises today  the American people deserve a higher  not lower  standard of cooperation ,2020-11-18 20:00:00
112,en,PeteButtigieg,226222147,True,1329102150434234369,"On this week's podcast, I talked with SEIU President @MaryKayHenry and Missouri State @RepSheenBean about the labor movement and the extraordinary organizing work they're leading to create a better, fairer deal for workers. 

Listen at https://t.co/iZo5sHoZPD. https://t.co/6Zg4vbt7e2",[],[],"['MaryKayHenry', 'RepSheenBean']",['https://t.co/iZo5sHoZPD'],USA,On this week s podcast  I talked with SEIU President  MaryKayHenry and Missouri State  RepSheenBean about the labor movement and the extraordinary organizing work they re leading to create a better  fairer deal for workers  Listen at https   t co iZo5sHoZPD  https   t co 6Zg4vbt7e2,2020-11-18 17:00:00
113,en,PeteButtigieg,226222147,True,1328778109013856258,"COVID relief doesn't have to wait until next year. 

The Senate could—and should—pass the HEROES Act today.",[],[],[],[],USA,COVID relief doesn t have to wait until next year  The Senate could—and should—pass the HEROES Act today ,2020-11-17 19:00:00
114,en,PeteButtigieg,226222147,True,1328744672118894595,"It's been an honor and a joy to teach a course on the subject of trust at Notre Dame this fall. My students have been thoughtful, earnest, skeptical and searching. They remind me of the stakes, while refreshing my hope for the future. https://t.co/dqxOLEAs3m",[],[],[],[],USA,It s been an honor and a joy to teach a course on the subject of trust at Notre Dame this fall  My students have been thoughtful  earnest  skeptical and searching  They remind me of the stakes  while refreshing my hope for the future  https   t co dqxOLEAs3m,2020-11-17 17:00:00
115,en,PeteButtigieg,226222147,True,1328424494340464643,"The Biden-Harris transition team is hard at work, but there is a real national security cost to each day the president-elect and his team are not getting the briefings and other information they should be receiving. https://t.co/S7DYPAziBd",[],[],[],[],USA,The Biden Harris transition team is hard at work  but there is a real national security cost to each day the president elect and his team are not getting the briefings and other information they should be receiving  https   t co S7DYPAziBd,2020-11-16 20:00:00
116,en,PeteButtigieg,226222147,True,1328400226793758720,"From climate change to the pandemic and now his own defeat, recognizing reality has not been a strong suit of the outgoing president.

But it’s time for our country—and the transition—to move on.",[],[],[],[],USA,From climate change to the pandemic and now his own defeat  recognizing reality has not been a strong suit of the outgoing president But it’s time for our country—and the transition—to move on ,2020-11-16 18:00:00
117,en,PeteButtigieg,226222147,True,1327988151495905280,"We will soon have a president who believes in and listens to science, and that will save lives.",[],[],[],[],USA,We will soon have a president who believes in and listens to science  and that will save lives ,2020-11-15 15:00:00
118,en,PeteButtigieg,226222147,True,1327739558495199232,"When one party makes a point of rejecting shared and personal responsibility, as well as medical guidance, whole communities pay a price.

Here’s just one upsetting example from near me. https://t.co/hYvrYwf2Ct",[],[],[],['https://t.co/hYvrYwf2Ct'],USA,When one party makes a point of rejecting shared and personal responsibility  as well as medical guidance  whole communities pay a price Here’s just one upsetting example from near me  https   t co hYvrYwf2Ct,2020-11-14 22:00:00
119,en,PeteButtigieg,226222147,True,1327355730479951873,Indeed. https://t.co/j1G3b95MLJ,[],[],[],['https://t.co/j1G3b95MLJ'],USA,Indeed  https   t co j1G3b95MLJ,2020-11-13 21:00:00
120,en,PeteButtigieg,226222147,True,1327346467435057158,"I talked with @davidhogg111 about his journey to activism and how his generation can deliver on what needs to happen to end gun violence in America.

Listen to our full conversation at https://t.co/iZo5sHoZPD or wherever you stream podcasts. https://t.co/uPWC1UbzNE",[],[],['davidhogg111'],['https://t.co/iZo5sHoZPD'],USA,I talked with  davidhogg111 about his journey to activism and how his generation can deliver on what needs to happen to end gun violence in America Listen to our full conversation at https   t co iZo5sHoZPD or wherever you stream podcasts  https   t co uPWC1UbzNE,2020-11-13 20:00:00
121,en,PeteButtigieg,226222147,True,1326693237315178497,"Congratulations to @RonaldKlain, whose deep experience (and Hoosier roots) will serve him well as he leads the Biden White House team and helps our next president guide this country through the challenges ahead.",['xp'],[],['RonaldKlain'],[],USA,Congratulations to  RonaldKlain  whose deep eerience  and Hoosier roots  will serve him well as he leads the Biden White House team and helps our next president guide this country through the challenges ahead ,2020-11-12 01:00:00
122,en,PeteButtigieg,226222147,True,1326619353702346756,".@RevDrBarber lives his faith by calling our entire nation to stand up for the least among us, raising up the voices of the poor and oppressed. 

On this week's podcast, he shares his thoughts on what it will take for us to finally live up to the founding promises of America. https://t.co/toIMpqlxGj",[],[],['RevDrBarber'],[],USA,  RevDrBarber lives his faith by calling our entire nation to stand up for the least among us  raising up the voices of the poor and oppressed  On this week s podcast  he shares his thoughts on what it will take for us to finally live up to the founding promises of America  https   t co toIMpqlxGj,2020-11-11 20:00:00
123,en,PeteButtigieg,226222147,True,1326563661243146242,"This is a day to acknowledge the service and sacrifice that has made America possible, to recommit to ensuring that veterans receive the support they have earned, and to help build a nation worthy of what has been given in order to keep it safe. #VeteransDay https://t.co/PecV3C8060",[],['VeteransDay'],[],[],USA,This is a day to acknowledge the service and sacrifice that has made America possible  to recommit to ensuring that veterans receive the support they have earned  and to help build a nation worthy of what has been given in order to keep it safe   VeteransDay https   t co PecV3C8060,2020-11-11 17:00:00
124,en,PeteButtigieg,226222147,True,1326321269265063936,"More than ever, I'm looking forward to January 20, 2021.",[],[],[],[],USA,More than ever  I m looking forward to January 20  2021 ,2020-11-11 01:00:00
125,en,PeteButtigieg,226222147,True,1326295709537202179,"The outgoing Administration's failure to accept @JoeBiden's election is one last, dangerous attempt to undermine our democracy.

It will fail.

The President-elect &amp; Vice President-elect are already working to tackle the urgent challenges we face, and will not be distracted.",[],[],['JoeBiden'],[],USA,The outgoing Administration s failure to accept  JoeBiden s election is one last  dangerous attempt to undermine our democracy It will fail The President elect  amp  Vice President elect are already working to tackle the urgent challenges we face  and will not be distracted ,2020-11-10 23:00:00
126,en,PeteButtigieg,226222147,True,1326245320133586946,"Today Republicans were at the Supreme Court, arguing to take health care away from 20 million Americans—in the middle of a pandemic. 

They are all but demanding that justices ""legislate from the bench""—and defying the clear will of the American people.",[],[],[],[],USA,Today Republicans were at the Supreme Court  arguing to take health care away from 20 million Americans—in the middle of a pandemic  They are all but demanding that justices  legislate from the bench —and defying the clear will of the American people ,2020-11-10 19:00:00
127,en,PeteButtigieg,226222147,True,1325947427602354176,".@JoeBiden is already demonstrating presidential leadership, paying attention to the guidance of scientists and doctors to save lives. 

We all must do our part as well.",[],[],['JoeBiden'],[],USA,  JoeBiden is already demonstrating presidential leadership  paying attention to the guidance of scientists and doctors to save lives  We all must do our part as well ,2020-11-10 00:00:00
128,en,PeteButtigieg,226222147,True,1325828815558479873,"Very encouraging news. If this and/or other vaccine candidates prove out, we will need to mount a massive national project to swiftly and equitably distribute the vaccine, ensure everyone has access (and confidence), and immunize America.  https://t.co/fINnOQ2mip",[],[],[],['https://t.co/fINnOQ2mip'],USA,Very encouraging news  If this and or other vaccine candidates prove out  we will need to mount a massive national project to swiftly and equitably distribute the vaccine  ensure everyone has access  and confidence   and immunize America   https   t co fINnOQ2mip,2020-11-09 16:00:00
129,en,PeteButtigieg,226222147,True,1325567175478956033,The election of Vice President-elect @KamalaHarris is historic and extraordinary. https://t.co/NxAiEo5gxR,[],[],['KamalaHarris'],[],USA,The election of Vice President elect  KamalaHarris is historic and extraordinary  https   t co NxAiEo5gxR,2020-11-08 23:00:00
130,en,PeteButtigieg,226222147,True,1325525511049768960,"The Biden-Harris Administration has a mandate to lead. 

The American people support a science-based approach to COVID, higher wages and better worker protections, having corporations and the wealthy pay their fair share in taxes, and acting on climate.",[],[],[],[],USA,The Biden Harris Administration has a mandate to lead  The American people support a science based approach to COVID  higher wages and better worker protections  having corporations and the wealthy pay their fair share in taxes  and acting on climate ,2020-11-08 20:00:00
131,en,PeteButtigieg,226222147,True,1325519841252544513,President-elect Biden is already getting to work on behalf of every American. https://t.co/MwPZvEO7tM,[],[],[],[],USA,President elect Biden is already getting to work on behalf of every American  https   t co MwPZvEO7tM,2020-11-08 19:00:00
132,en,PeteButtigieg,226222147,True,1325506992056770560,"If someone you love and care about voted the other way, today might be a good day to reach out. Not to talk politics, but to talk about things that will remind them (and yourself) why you love and care about them.",[],[],[],[],USA,If someone you love and care about voted the other way  today might be a good day to reach out  Not to talk politics  but to talk about things that will remind them  and yourself  why you love and care about them ,2020-11-08 19:00:00
133,en,PeteButtigieg,226222147,True,1325260579989303299,"America’s president-elect understands what he has been elected to do, and by his words tonight he is already doing the work that will continue when he takes office: unifying this nation and calling us to action. https://t.co/fcFSkLiSU8",[],[],[],['https://t.co/fcFSkLiSU8'],USA,America’s president elect understands what he has been elected to do  and by his words tonight he is already doing the work that will continue when he takes office  unifying this nation and calling us to action  https   t co fcFSkLiSU8,2020-11-08 02:00:00
134,en,PeteButtigieg,226222147,True,1325168106788933634,"Today we have heard from an American majority ready for change, eager for something so much better than what we've been living with these last four years.",[],[],[],[],USA,Today we have heard from an American majority ready for change  eager for something so much better than what we ve been living with these last four years ,2020-11-07 20:00:00
135,en,PeteButtigieg,226222147,True,1325121187626831873,"How refreshing that our president-elect is already at work to unite and heal - ready to serve everyone who voted for this ticket, and everyone who didn’t.",[],[],[],[],USA,How refreshing that our president elect is already at work to unite and heal   ready to serve everyone who voted for this ticket  and everyone who didn’t ,2020-11-07 17:00:00
136,en,PeteButtigieg,226222147,True,1325113690065145858,"She is making history already, and she will serve our nation well. 

Congratulations Madam Vice President-elect @KamalaHarris!",[],[],['KamalaHarris'],[],USA,She is making history already  and she will serve our nation well  Congratulations Madam Vice President elect  KamalaHarris ,2020-11-07 17:00:00
137,en,PeteButtigieg,226222147,True,1325112579941945346,"Congratulations to our next president, Joseph R. Biden, Jr. https://t.co/1FA54znuuL",[],[],[],[],USA,Congratulations to our next president  Joseph R  Biden  Jr  https   t co 1FA54znuuL,2020-11-07 16:00:00
138,en,PeteButtigieg,226222147,True,1324837783689744388,"There's no such thing as a permanently red state. Thank you for your leadership, @StaceyAbrams!",[],[],['staceyabrams'],[],USA,There s no such thing as a permanently red state  Thank you for your leadership   StaceyAbrams ,2020-11-06 22:00:00
139,en,PeteButtigieg,226222147,True,1324185356485464067,We are going to need @ReverendWarnock in the Senate more than ever. Let's do everything in our power to send him there. https://t.co/GxtsVOKnVK,[],[],['ReverendWarnock'],['https://t.co/GxtsVOKnVK'],USA,We are going to need  ReverendWarnock in the Senate more than ever  Let s do everything in our power to send him there  https   t co GxtsVOKnVK,2020-11-05 03:00:00
140,en,PeteButtigieg,226222147,True,1324132129106776064,"Earlier today I talked with @jonathanalter about how history can teach us much about the meaning of this week.  

Listen to the full podcast on the @iheartradio app or wherever you stream. https://t.co/aahBAeAcKS",[],[],"['jonathanalter', 'iHeartRadio']",[],USA,Earlier today I talked with  jonathanalter about how history can teach us much about the meaning of this week   Listen to the full podcast on the  iheartradio app or wherever you stream  https   t co aahBAeAcKS,2020-11-05 00:00:00
141,en,PeteButtigieg,226222147,True,1324131527068946434,"Imagine what would be on your screen—or your mind—tonight, if ours were a normal democracy that gives the presidency to whoever earns the most votes.",[],[],[],[],USA,Imagine what would be on your screen—or your mind—tonight  if ours were a normal democracy that gives the presidency to whoever earns the most votes ,2020-11-04 23:00:00
142,en,PeteButtigieg,226222147,True,1324098447834841088,"Joe Biden, not yet claiming victory, is already at work to heal and unite America.",[],[],[],[],USA,Joe Biden  not yet claiming victory  is already at work to heal and unite America ,2020-11-04 21:00:00
143,en,PeteButtigieg,226222147,True,1324097283546370049,"Joe Biden, our next president, understands that democracy defines us: “Here, the people rule.”",[],[],[],[],USA,Joe Biden  our next president  understands that democracy defines us  “Here  the people rule ”,2020-11-04 21:00:00
144,en,PeteButtigieg,226222147,True,1324012544139419648,Democracy defines the American project. That’s why we count every vote.,[],[],[],[],USA,Democracy defines the American project  That’s why we count every vote ,2020-11-04 16:00:00
145,en,PeteButtigieg,226222147,True,1324004715575844865,Waiting is hard. That's as normal and human as it gets. But we're waiting because so many people voted and because election workers are carefully ensuring that every vote is counted properly—and that is a good thing.,[],[],[],[],USA,Waiting is hard  That s as normal and human as it gets  But we re waiting because so many people voted and because election workers are carefully ensuring that every vote is counted properly—and that is a good thing ,2020-11-04 15:00:00
146,en,PeteButtigieg,226222147,True,1323783939744563200,"In line? Please, stay in line! Make sure your voice is heard, no matter what.",[],[],[],[],USA,In line  Please  stay in line  Make sure your voice is heard  no matter what ,2020-11-04 00:00:00
147,en,PeteButtigieg,226222147,True,1323728028099321857,Today should be a national holiday.,[],[],[],[],USA,Today should be a national holiday ,2020-11-03 21:00:00
148,en,PeteButtigieg,226222147,True,1323692440734306304,"If we get it right, this decade could go down in history as the era when America finally lives up to our founding promise. That is why we are doing this work. https://t.co/Vhqswzwrbj",[],[],[],[],USA,If we get it right  this decade could go down in history as the era when America finally lives up to our founding promise  That is why we are doing this work  https   t co Vhqswzwrbj,2020-11-03 18:00:00
149,en,PeteButtigieg,226222147,True,1323676123625099264,"For one last time before polls close, I'll be on Fox News at 4:40pm ET this afternoon.",[],[],[],[],USA,For one last time before polls close  I ll be on Fox News at 4 40pm ET this afternoon ,2020-11-03 17:00:00
150,en,PeteButtigieg,226222147,True,1323653576355401729,"Over 100 million Americans have now voted. 

Have you?
https://t.co/4bAb3xWZPR",[],[],[],['https://t.co/4bAb3xWZPR'],USA,Over 100 million Americans have now voted  Have you https   t co 4bAb3xWZPR,2020-11-03 16:00:00
151,en,PeteButtigieg,226222147,True,1323631998104162305,"I'll be on @TheView at 11am ET. Hope you'll tune in, unless you're voting! https://t.co/1XgQJAsBD2",[],[],['TheView'],['https://t.co/1XgQJAsBD2'],USA,I ll be on  TheView at 11am ET  Hope you ll tune in  unless you re voting  https   t co 1XgQJAsBD2,2020-11-03 14:00:00
152,en,PeteButtigieg,226222147,True,1323621049951571969,Always have trouble sitting still on Election Day. Good thing there are plenty of places to be! https://t.co/hWIrOeKRsZ,[],[],[],[],USA,Always have trouble sitting still on Election Day  Good thing there are plenty of places to be  https   t co hWIrOeKRsZ,2020-11-03 14:00:00
153,en,PeteButtigieg,226222147,True,1323612958371520512,"Today is about what we have a chance to deliver. With @JoeBiden and @KamalaHarris we will build a future that is more decent, equitable, and just. https://t.co/oKAzqD95Wr",[],[],"['JoeBiden', 'KamalaHarris']",[],USA,Today is about what we have a chance to deliver  With  JoeBiden and  KamalaHarris we will build a future that is more decent  equitable  and just  https   t co oKAzqD95Wr,2020-11-03 13:00:00
154,en,PeteButtigieg,226222147,True,1323605744441303040,Imagine how it will feel the first time the sun comes up and Donald Trump is no longer the president of the United States.,[],[],[],[],USA,Imagine how it will feel the first time the sun comes up and Donald Trump is no longer the president of the United States ,2020-11-03 13:00:00
155,en,PeteButtigieg,226222147,True,1323432663219380225,All you have to do is google the numbers on the Obama-Biden economy versus the Trump economy. The Trump economic disaster is a matter of simple fact. https://t.co/txlcHzkJVy,[],[],[],[],USA,All you have to do is google the numbers on the Obama Biden economy versus the Trump economy  The Trump economic disaster is a matter of simple fact  https   t co txlcHzkJVy,2020-11-03 01:00:00
156,en,PeteButtigieg,226222147,True,1323427846690394114,"Nice try, but I truly feel sorry for someone who tries to sneak through a chart labeled ""after election"" like we'll forget the president takes office on Inauguration Day, not Election Day. https://t.co/wztvpf8zCX",[],[],[],['https://t.co/wztvpf8zCX'],USA,Nice try  but I truly feel sorry for someone who tries to sneak through a chart labeled  after election  like we ll forget the president takes office on Inauguration Day  not Election Day  https   t co wztvpf8zCX,2020-11-03 01:00:00
157,en,PeteButtigieg,226222147,True,1323402611693944832,"Like @JoeBiden, and most Americans, I trust women to make their own health care decisions.

Donald Trump doesn’t. Do you?",[],[],['JoeBiden'],[],USA,Like  JoeBiden  and most Americans  I trust women to make their own health care decisions Donald Trump doesn’t  Do you ,2020-11-02 23:00:00
158,en,PeteButtigieg,226222147,True,1323338001666236424,"It's been a long campaign, but in these final hours we have to work to make sure every voter understands just how much is at stake. I'll be on Fox News at 7:15pm tonight—hope you'll tune in.",[],[],[],[],USA,It s been a long campaign  but in these final hours we have to work to make sure every voter understands just how much is at stake  I ll be on Fox News at 7 15pm tonight—hope you ll tune in ,2020-11-02 19:00:00
159,en,PeteButtigieg,226222147,True,1323265423576571904,To GOP operatives working overtime to disqualify votes from deployed troops because you think it helps your guy: look in the mirror and ask yourself how it came to this.,[],[],[],[],USA,To GOP operatives working overtime to disqualify votes from deployed troops because you think it helps your guy  look in the mirror and ask yourself how it came to this ,2020-11-02 14:00:00
160,en,PeteButtigieg,226222147,True,1323078472928026624,"In 2020, things that should go without saying actually bear repeating, like: anyone who is trying to stop you from voting does not deserve your vote.",[],[],[],[],USA,In 2020  things that should go without saying actually bear repeating  like  anyone who is trying to stop you from voting does not deserve your vote ,2020-11-02 02:00:00
161,en,PeteButtigieg,226222147,True,1323075237009915911,"I don't know what Donald Trump has against military members and their families, but right now his allies are doing everything they can to make it harder for those serving overseas to have their votes counted. https://t.co/OeDPJHvgWq",[],[],[],[],USA,I don t know what Donald Trump has against military members and their families  but right now his allies are doing everything they can to make it harder for those serving overseas to have their votes counted  https   t co OeDPJHvgWq,2020-11-02 02:00:00
162,en,PeteButtigieg,226222147,True,1323043051384807425,Never forget that job growth under Donald Trump was slower than Obama-Biden—even before Covid.,[],[],[],[],USA,Never forget that job growth under Donald Trump was slower than Obama Biden—even before Covid ,2020-11-01 23:00:00
163,en,PeteButtigieg,226222147,True,1323026278367318024,"Like @JoeBiden, and most Americans, I believe we need universal background checks.

Donald Trump doesn’t. Do you?",[],[],['JoeBiden'],[],USA,Like  JoeBiden  and most Americans  I believe we need universal background checks Donald Trump doesn’t  Do you ,2020-11-01 22:00:00
164,en,PeteButtigieg,226222147,True,1322991968167825409,"Yet another reason we’d be better off without an electoral college. 

But for 2020 at least, we have the system we have. 

Time to get out the vote like never before. https://t.co/LCFcO8ltbN",[],[],[],['https://t.co/LCFcO8ltbN'],USA,Yet another reason we’d be better off without an electoral college  But for 2020 at least  we have the system we have  Time to get out the vote like never before  https   t co LCFcO8ltbN,2020-11-01 20:00:00
165,en,PeteButtigieg,226222147,True,1322983294082949127,"We've been counting absentee ballots since the Civil War. And we will do it again, safely and securely, this year.",[],[],[],[],USA,We ve been counting absentee ballots since the Civil War  And we will do it again  safely and securely  this year ,2020-11-01 19:00:00
166,en,PeteButtigieg,226222147,True,1322941118737207298,Joe Biden has a strategy and plan to deal COVID. Donald Trump does not. https://t.co/5Q4V8eag9L,[],[],[],[],USA,Joe Biden has a strategy and plan to deal COVID  Donald Trump does not  https   t co 5Q4V8eag9L,2020-11-01 17:00:00
167,en,PeteButtigieg,226222147,True,1322926760221122560,"There are no do-overs. This moment will decide not just the next four years, but the next forty.",[],[],[],[],USA,There are no do overs  This moment will decide not just the next four years  but the next forty ,2020-11-01 16:00:00
168,en,PeteButtigieg,226222147,True,1322674829229756416,"Like @JoeBiden, and most Americans, I believe Dreamers belong here.

Donald Trump doesn’t. Do you?",[],[],['JoeBiden'],[],USA,Like  JoeBiden  and most Americans  I believe Dreamers belong here Donald Trump doesn’t  Do you ,2020-10-31 23:00:00
169,en,PeteButtigieg,226222147,True,1322631789773508615,"Think about what it means when the GOP wants 100,000 Texans’ votes not to be counted. https://t.co/cMnxp5DMdU",['xp'],[],[],['https://t.co/cMnxp5DMdU'],USA,Think about what it means when the GOP wants 100 000 Texans’ votes not to be counted  https   t co cMn5DMdU,2020-10-31 20:00:00
170,en,PeteButtigieg,226222147,True,1322597707291238401,Presidential campaign events shouldn’t have a death toll. https://t.co/jenXG4RBwN,[],[],[],['https://t.co/jenXG4RBwN'],USA,Presidential campaign events shouldn’t have a death toll  https   t co jenXG4RBwN,2020-10-31 18:00:00
171,en,PeteButtigieg,226222147,True,1322580631361118209,There is no defeating this virus while denying it. The president has proven incapable of leading our nation. https://t.co/g1dEvamO5P,[],[],[],[],USA,There is no defeating this virus while denying it  The president has proven incapable of leading our nation  https   t co g1dEvamO5P,2020-10-31 17:00:00
172,en,PeteButtigieg,226222147,True,1322566351303725061,“The end of your service will mark a new beginning of our own.” Powerful message from and to Christians ready to move America beyond Trump. https://t.co/TIjMbQpBLg,[],[],[],['https://t.co/TIjMbQpBLg'],USA,“The end of your service will mark a new beginning of our own ” Powerful message from and to Christians ready to move America beyond Trump  https   t co TIjMbQpBLg,2020-10-31 16:00:00
173,en,PeteButtigieg,226222147,True,1322565928404410368,All our preparation and work over these last months and years has brought us to this moment. We must push as never before and deliver the change America needs.,[],[],[],[],USA,All our preparation and work over these last months and years has brought us to this moment  We must push as never before and deliver the change America needs ,2020-10-31 16:00:00
174,en,PeteButtigieg,226222147,True,1322345184114413568,"One party is trying to make it harder for Americans’ votes to count. 

That’s about all you need to know. 

#Vote",[],['Vote'],[],[],USA,One party is trying to make it harder for Americans’ votes to count  That’s about all you need to know   Vote,2020-10-31 01:00:00
175,en,PeteButtigieg,226222147,True,1322312466303459328,Donald Trump is on track to be the worst jobs president since Herbert Hoover.,[],[],[],[],USA,Donald Trump is on track to be the worst jobs president since Herbert Hoover ,2020-10-30 23:00:00
176,en,PeteButtigieg,226222147,True,1322301135110230023,"Looking forward to talking to Paul Rudd about how every single one of us has something at stake in this election. 

Tune in to watch our conversation and some great performances tonight at 8pm ET: https://t.co/OYfANAJTJp",[],[],[],['https://t.co/OYfANAJTJp'],USA,Looking forward to talking to Paul Rudd about how every single one of us has something at stake in this election  Tune in to watch our conversation and some great performances tonight at 8pm ET  https   t co OYfANAJTJp,2020-10-30 22:00:00
177,en,PeteButtigieg,226222147,True,1322275928345595909,"Like @JoeBiden, and most Americans, I know climate change is real and believe we must act now. 

Donald Trump doesn’t. Do you?",[],[],['JoeBiden'],[],USA,Like  JoeBiden  and most Americans  I know climate change is real and believe we must act now  Donald Trump doesn’t  Do you ,2020-10-30 21:00:00
178,en,PeteButtigieg,226222147,True,1322264731265257473,"These transphobic attacks against @BriannaForCO have no place in our politics. But I know they won't stop her from continuing to deliver for the people of Colorado—and winning on Tuesday.
https://t.co/A5TYyXQiNc",[],[],['BriannaForCO'],['https://t.co/A5TYyXQiNc'],USA,These transphobic attacks against  BriannaForCO have no place in our politics  But I know they won t stop her from continuing to deliver for the people of Colorado—and winning on Tuesday https   t co A5TYyXQiNc,2020-10-30 20:00:00
179,en,PeteButtigieg,226222147,True,1322241331062779906,".@CJACTIONFUND is doing important and urgent work to contact and mobilize 500,000 Black and brown voters in Texas and Wisconsin before Tuesday. If you can, volunteer today to help their efforts: https://t.co/WsHAJ5PhkO https://t.co/Xgpt2btu1M",[],[],['CJACTIONFUND'],['https://t.co/WsHAJ5PhkO'],USA,  CJACTIONFUND is doing important and urgent work to contact and mobilize 500 000 Black and brown voters in Texas and Wisconsin before Tuesday  If you can  volunteer today to help their efforts  https   t co WsHAJ5PhkO https   t co Xgpt2btu1M,2020-10-30 18:00:00
180,en,PeteButtigieg,226222147,True,1322189503264686080,"Talked with René Otero, the remarkable young leader featured in the documentary Boys State, about what the political landscape looks like today for young people responding to all the dysfunction and division.

Listen on @iHeartRadio App or wherever you get your podcasts. https://t.co/Vsbfzu2b1l",[],[],['iHeartRadio'],[],USA,Talked with René Otero  the remarkable young leader featured in the documentary Boys State  about what the political landscape looks like today for young people responding to all the dysfunction and division Listen on  iHeartRadio App or wherever you get your podcasts  https   t co Vsbfzu2b1l,2020-10-30 15:00:00
