,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_es
100,en,1440720638197395461,1137005061173854209, Lorrain87147592  HealthPolicyBot  wcnc SO YOU MUST KNOW THAT THEY KNOW SOMETHING YOU DONT    WAKE UP,1440727071211212804,False, Lorrain87147592  HealthPolicyBot  wcnc SO YOU MUST KNOW THAT THEY KNOW SOMETHING YOU DONT    WAKE UP,2021-09-22T17:17:55.000Z,USA,@Lorrain87147592 @HealthPolicyBot @wcnc SO YOU MUST KNOW THAT THEY KNOW SOMETHING YOU DONT !! WAKE UP,[],[],"['Lorrain87147592', 'HealthPolicyBot', 'wcnc']",[],
101,en,1440720417342124044,21612122, HotlineJosh Kinda underreported  no  Because it’s much more fun to beat up on crazy “religious” people on the right ,1440726282166149130,False, HotlineJosh Kinda underreported  no  Because it’s much more fun to beat up on crazy “religious” people on the right ,2021-09-22T17:14:47.000Z,USA,"@HotlineJosh Kinda underreported, no? Because it’s much more fun to beat up on crazy “religious” people on the right!",[],[],['HotlineJosh'],[],
102,en,1440720417342124044,21612122, SandraKM123  HotlineJosh Really  How do you get that ,1440722170682822662,False, SandraKM123  HotlineJosh Really  How do you get that ,2021-09-22T16:58:27.000Z,USA,@SandraKM123 @HotlineJosh Really? How do you get that?,[],[],"['SandraKM123', 'HotlineJosh']",[],
103,en,1440720324765442056,2510362008, Patrici15767099 Mecklenburg County NC  Charlotte  getting ready to let go almost 100 Park and Recreation employees from County because they refuse to do weekly testing   get vaxed  I mean  these people dont work in offices and cut grass  dig dirt all day  Democrats have list their minds ,1440721400336027651,False, Patrici15767099 Mecklenburg County NC  Charlotte  getting ready to let go almost 100 Park and Recreation employees from County because they refuse to do weekly testing   get vaxed  I mean  these people dont work in offices and cut grass  dig dirt all day  Democrats have list their minds ,2021-09-22T16:55:23.000Z,USA,"@Patrici15767099 Mecklenburg County NC (Charlotte) getting ready to let go almost 100 Park and Recreation employees from County because they refuse to do weekly testing / get vaxed. 

I mean, these people dont work in offices and cut grass, dig dirt all day. Democrats have list their minds.",[],[],['Patrici15767099'],['https://t.co/E2u4jb3FHm'],
104,en,1440720324765442056,2510362008, Patrici15767099 When they get rid of doctors and nurses  they can’t make beds available to treat people   then they get to use it as a way to say “the unvaccinated are overwhelming the hospitals” This is the game the left is playing and it’s literally killing Americans Sad,1440721119745490959,False, Patrici15767099 When they get rid of doctors and nurses  they can’t make beds available to treat people   then they get to use it as a way to say “the unvaccinated are overwhelming the hospitals” This is the game the left is playing and it’s literally killing Americans Sad,2021-09-22T16:54:16.000Z,USA,"@Patrici15767099 When they get rid of doctors and nurses, they can’t make beds available to treat people , then they get to use it as a way to say “the unvaccinated are overwhelming the hospitals” 

This is the game the left is playing and it’s literally killing Americans 

Sad",[],[],['Patrici15767099'],['https://t.co/GWOy6euFcv'],
105,en,1440719945923395597,15368940, Rant86 Ding ,1440744472778661902,False, Rant86 Ding ,2021-09-22T18:27:04.000Z,USA,@Rant86 Ding!,[],[],['Rant86'],[],
106,en,1440719945923395597,15368940, getwired I m so damn sick of this ,1440744380873117712,False, getwired I m so damn sick of this ,2021-09-22T18:26:42.000Z,USA,@getwired I'm so damn sick of this.,[],[],['getwired'],[],
107,en,1440719713084923916,21612122, HotlineJosh Don’t tell  JoyAnnReid that,1440727578050891789,False, HotlineJosh Don’t tell  JoyAnnReid that,2021-09-22T17:19:56.000Z,USA,@HotlineJosh Don’t tell @JoyAnnReid that,[],[],"['HotlineJosh', 'JoyAnnReid']",[],
108,en,1440719713084923916,21612122, HotlineJosh  DrewHolden360 What  Every college educated Republican that I know including myself opposes mandates ,1440726049986207747,False, HotlineJosh  DrewHolden360 What  Every college educated Republican that I know including myself opposes mandates ,2021-09-22T17:13:52.000Z,USA,@HotlineJosh @DrewHolden360 What? Every college educated Republican that I know including myself opposes mandates!,[],[],"['HotlineJosh', 'DrewHolden360']",[],
109,en,1440719623922470916,3332941384, Oates4Council  UNC HEALTH Sorry  Without a clear medical exemption  there is no rational basis for refusing the vaccine  Societies patience and sympathy is exhausted ,1440747370514288643,False, Oates4Council  UNC HEALTH Sorry  Without a clear medical exemption  there is no rational basis for refusing the vaccine  Societies patience and sympathy is exhausted ,2021-09-22T18:38:35.000Z,USA,"@Oates4Council @UNC_HEALTH Sorry. Without a clear medical exemption, there is no rational basis for refusing the vaccine. Societies patience and sympathy is exhausted.",[],[],"['Oates4Council', 'UNC_HEALTH']",['https://t.co/x72M0Anoh3'],
110,en,1440719623922470916,3332941384, stratospher es  Oates4Council  UNC HEALTH That’s good ,1440738103950409730,False, stratospher es  Oates4Council  UNC HEALTH That’s good ,2021-09-22T18:01:46.000Z,USA,@stratospher_es @Oates4Council @UNC_HEALTH That’s good!,[],[],"['stratospher_es', 'Oates4Council', 'UNC_HEALTH']",[],
111,en,1440719439427633163,20522684, jwhittenbergK5 That people will make phony vaccine cards,1440739290846162944,False, jwhittenbergK5 That people will make phony vaccine cards,2021-09-22T18:06:29.000Z,USA,@jwhittenbergK5 That people will make phony vaccine cards,[],[],['jwhittenbergK5'],[],
112,en,1440719439427633163,20522684, pamstucky Hi Pam  We would like to look into your eerience and see what we can do to assist  Please feel free to send us your contact phone number below or email us at kp member services kp org  Crystal https   t co RS16ybKYPO,1440730310149214216,True, pamstucky Hi Pam  We would like to look into your eerience and see what we can do to assist  Please feel free to send us your contact phone number below or email us at kp member services kp org  Crystal https   t co RS16ybKYPO,2021-09-22T17:30:48.000Z,USA,@pamstucky Hi Pam. We would like to look into your experience and see what we can do to assist. Please feel free to send us your contact phone number below or email us at kp-member-services@kp.org ^Crystal https://t.co/RS16ybKYPO,['xp'],[],['pamstucky'],['https://t.co/lWkc5FaaYp'],
113,en,1440719197458210816,310246115, dr eeks Ogden is talking about himself    Less educated people resort to magical  primary process  thinking ALMOST exclusively Ogden is very highly educated training psychoanalyst  https   t co i1T0KwLYK5,1440727647286280198,False, dr eeks Ogden is talking about himself    Less educated people resort to magical  primary process  thinking ALMOST exclusively Ogden is very highly educated training psychoanalyst  https   t co i1T0KwLYK5,2021-09-22T17:20:13.000Z,USA,"@dr_eeks Ogden is talking about himself   🙂
 
Less educated people resort to magical (primary process) thinking ALMOST exclusively.

Ogden is very highly educated training-psychoanalyst. https://t.co/i1T0KwLYK5",['🙂'],[],['dr_eeks'],['https://t.co/DDxdMLSuRZ'],
114,en,1440719196279607304,1422526288267522048, fab4cricket1 Fucking tyrants      ,1440726473996861455,False, fab4cricket1 Fucking tyrants      ,2021-09-22T17:15:33.000Z,USA,@fab4cricket1 Fucking tyrants!!!!!!,[],[],['fab4cricket1'],[],
115,en,1440719196279607304,1422526288267522048, fab4cricket1 It s all about healthcare  Isn t it   ,1440721592334512129,False, fab4cricket1 It s all about healthcare  Isn t it   ,2021-09-22T16:56:09.000Z,USA,@fab4cricket1 It's all about healthcare! Isn't it???,[],[],['fab4cricket1'],[],
116,en,1440718949767733250,14267944, clevelanddotcom Hypocrisy is thy name ,1440745306124029952,False, clevelanddotcom Hypocrisy is thy name ,2021-09-22T18:30:23.000Z,USA,@clevelanddotcom Hypocrisy is thy name.,[],[],['clevelanddotcom'],[],
117,en,1440718949767733250,14267944, DidiBCGZ  clevelanddotcom Sit down and take a Midol with your daily wine bottle  you old vinegar face  That’s not how that works ,1440743016084299778,False, DidiBCGZ  clevelanddotcom Sit down and take a Midol with your daily wine bottle  you old vinegar face  That’s not how that works ,2021-09-22T18:21:17.000Z,USA,"@DidiBCGZ @clevelanddotcom Sit down and take a Midol with your daily wine bottle, you old vinegar-face. That’s not how that works.",[],[],"['DidiBCGZ', 'clevelanddotcom']",[],
118,en,1440718774064140289,2954454887, therevolator20  POTUS who is  they ,1440720356247891968,False, therevolator20  POTUS who is  they ,2021-09-22T16:51:14.000Z,USA,"@therevolator20 @POTUS who is ""they""",[],[],"['therevolator20', 'POTUS']",[],
119,en,1440718690249437197,90688327, MusicTramp ffs these folks are just nuts ,1440727895274450948,False, MusicTramp ffs these folks are just nuts ,2021-09-22T17:21:12.000Z,USA,@MusicTramp 🤦‍♀️ffs these folks are just nuts.,['🤦\u200d♀️'],[],['MusicTramp'],[],
120,en,1440718690249437197,90688327, MusicTramp glad you shared this  Made me furious that remark about it s THEIR choice what goes in their body but I ve no doubt they are anti abortion and want that to be law,1440719700984401925,False, MusicTramp glad you shared this  Made me furious that remark about it s THEIR choice what goes in their body but I ve no doubt they are anti abortion and want that to be law,2021-09-22T16:48:38.000Z,USA,@MusicTramp glad you shared this. Made me furious that remark about it's THEIR choice what goes in their body but I've no doubt they are anti abortion and want that to be law,[],[],['MusicTramp'],['https://t.co/MAZ5iiRTpW'],
121,en,1440717803770703883,1308441817, bernybelvedere No other country would take them either ,1440729095243849730,False, bernybelvedere No other country would take them either ,2021-09-22T17:25:58.000Z,USA,@bernybelvedere No other country would take them either.,[],[],['bernybelvedere'],[],
122,en,1440717746963058689,1324568931462467584, RobertP13184130 That’s why they need vaccine mandate ,1440719688242057216,False, RobertP13184130 That’s why they need vaccine mandate ,2021-09-22T16:48:35.000Z,USA,@RobertP13184130 That’s why they need vaccine mandate 😉,['😉'],[],['RobertP13184130'],[],
123,en,1440717746963058689,1324568931462467584, TexanPatriot99 Actually those stocks are not doing very well,1440719305717420042,False, TexanPatriot99 Actually those stocks are not doing very well,2021-09-22T16:47:04.000Z,USA,@TexanPatriot99 Actually those stocks are not doing very well,[],[],['TexanPatriot99'],[],
124,en,1440717712951447555,3059028788, morganfmckay What s wrong with these absolute  gaping assholes,1440751229936619532,False, morganfmckay What s wrong with these absolute  gaping assholes,2021-09-22T18:53:55.000Z,USA,"@morganfmckay What's wrong with these absolute, gaping assholes",[],[],['morganfmckay'],[],
125,en,1440717712951447555,3059028788, morganfmckay How many are there  Hundreds  Tens of people  You do a disservice when you don’t state whether it’s a significant number of people,1440750602502344709,False, morganfmckay How many are there  Hundreds  Tens of people  You do a disservice when you don’t state whether it’s a significant number of people,2021-09-22T18:51:26.000Z,USA,@morganfmckay How many are there? Hundreds? Tens of people? You do a disservice when you don’t state whether it’s a significant number of people,[],[],['morganfmckay'],['https://t.co/a1cbhhP0jx'],
126,en,1440717535930830855,282695161, BDLinMA  WayneDupreeShow  TPInsidr  SenScottBrown RINO   Dem  but six months behind ,1440720427559444486,False, BDLinMA  WayneDupreeShow  TPInsidr  SenScottBrown RINO   Dem  but six months behind ,2021-09-22T16:51:31.000Z,USA,"@BDLinMA @WayneDupreeShow @TPInsidr @SenScottBrown RINO = Dem, but six months behind.",[],[],"['BDLinMA', 'WayneDupreeShow', 'TPInsidr', 'SenScottBrown']",[],
127,en,1440717535930830855,282695161, WayneDupreeShow  TPInsidr Our governor is a RINO   Yields to whichever way the Dem winds blow   I really wish  SenScottBrown would come back to MA and run for Governor,1440719498038820871,False, WayneDupreeShow  TPInsidr Our governor is a RINO   Yields to whichever way the Dem winds blow   I really wish  SenScottBrown would come back to MA and run for Governor,2021-09-22T16:47:50.000Z,USA,@WayneDupreeShow @TPInsidr Our governor is a RINO.  Yields to whichever way the Dem winds blow.  I really wish @SenScottBrown would come back to MA and run for Governor,[],[],"['WayneDupreeShow', 'TPInsidr']",['https://t.co/AM74TEYaTZ'],
128,en,1440717359354843141,21730266,Chivona Newsome     wow    so the attackers were the women  not the watries   ashamed you jump to racist when people trying to eat were the aggressor   so give you a reason to be violent  all it is and ever will be just a reason to treat others with disrespect  Shame on you    ,1440717697826783240,False,Chivona Newsome     wow    so the attackers were the women  not the watries   ashamed you jump to racist when people trying to eat were the aggressor   so give you a reason to be violent  all it is and ever will be just a reason to treat others with disrespect  Shame on you    ,2021-09-22T16:40:41.000Z,USA,"Chivona Newsome ... wow... so the attackers were the women, not the watries.. ashamed you jump to racist when people trying to eat were the aggressor.. so give you a reason to be violent, all it is and ever will be just a reason to treat others with disrespect, Shame on you....",[],[],[],['https://t.co/lFAIJb6AXL'],
129,en,1440716828045574148,1344409772, RavenHawk4 I agree with Tucker’s assessment,1440734793897943048,False, RavenHawk4 I agree with Tucker’s assessment,2021-09-22T17:48:37.000Z,USA,@RavenHawk4 I agree with Tucker’s assessment,[],[],['RavenHawk4'],[],
130,en,1440716624168833024,16299627, CBSNewYork  NatDuddridgeTV Interesting  Short staffing  healthcare nursing  is still an on going battle before this mandate and all throughout this pandemic  Which hospitals are prepared ,1440739222248247297,False, CBSNewYork  NatDuddridgeTV Interesting  Short staffing  healthcare nursing  is still an on going battle before this mandate and all throughout this pandemic  Which hospitals are prepared ,2021-09-22T18:06:12.000Z,USA,@CBSNewYork @NatDuddridgeTV Interesting. Short staffing (healthcare/nursing) is still an on going battle before this mandate and all throughout this pandemic. Which hospitals are prepared?,[],[],"['CBSNewYork', 'NatDuddridgeTV']",['https://t.co/pQwHqV0iTQ'],
131,en,1440716624168833024,16299627, CBSNewYork  NatDuddridgeTV NY needs a remote learning option   Vulnerable households are at risk   We did everything we were supposed to   Now we need them to do the same   Please SIGN AND SHARE this petition    remoteoptionnow  restoreremotelearning https   t co j8PJ7yz9Gl,1440717293118386178,False, CBSNewYork  NatDuddridgeTV NY needs a remote learning option   Vulnerable households are at risk   We did everything we were supposed to   Now we need them to do the same   Please SIGN AND SHARE this petition    remoteoptionnow  restoreremotelearning https   t co j8PJ7yz9Gl,2021-09-22T16:39:04.000Z,USA,@CBSNewYork @NatDuddridgeTV NY needs a remote learning option!  Vulnerable households are at risk!  We did everything we were supposed to.  Now we need them to do the same.  Please SIGN AND SHARE this petition!  #remoteoptionnow #restoreremotelearning https://t.co/j8PJ7yz9Gl,[],[],"['CBSNewYork', 'NatDuddridgeTV']",['https://t.co/c1ovyY9YiM'],
132,en,1440716592891891713,1308441817, bernybelvedere The moment Biden chose vaccine over NFT will be an eensive NFT when it’s available for purchase ,1440720075963518986,False, bernybelvedere The moment Biden chose vaccine over NFT will be an eensive NFT when it’s available for purchase ,2021-09-22T16:50:08.000Z,USA,@bernybelvedere The moment Biden chose vaccine over NFT will be an expensive NFT when it’s available for purchase.,['xp'],[],['bernybelvedere'],[],
133,en,1440716482426507277,1135041667885649925, Alexand45461110 Don t call them mandates  or use their newspeak  There is very little public support as eressed in an actual VOTE  so that makes them DICTATS issued by DICTATORS  and their Petty Tyrants who are not even elected   ,1440717080509091848,False, Alexand45461110 Don t call them mandates  or use their newspeak  There is very little public support as eressed in an actual VOTE  so that makes them DICTATS issued by DICTATORS  and their Petty Tyrants who are not even elected   ,2021-09-22T16:38:13.000Z,USA,"@Alexand45461110 Don't call them mandates (or use their newspeak) There is very little public support as expressed in an actual VOTE, so that makes them DICTATS issued by DICTATORS, and their Petty Tyrants who are not even elected...",['xp'],[],['Alexand45461110'],['https://t.co/VKavYBXfv3'],
134,en,1440715619997929473,914304359378198529, dvaughanCI The president isn’t taking questions right now  He’s tired  Let him rest  ,1440718367199879171,False, dvaughanCI The president isn’t taking questions right now  He’s tired  Let him rest  ,2021-09-22T16:43:20.000Z,USA,@dvaughanCI The president isn’t taking questions right now. He’s tired. Let him rest. 🤣,['🤣'],[],['dvaughanCI'],[],
135,en,1440715487407607822,974963243155443713,Aaron Kheraity  MD  on why filed lawsuit on Univ of CA vaccine mandates https   t co GQqam5d7t8,1440716874187087872,False,Aaron Kheraity  MD  on why filed lawsuit on Univ of CA vaccine mandates https   t co GQqam5d7t8,2021-09-22T16:37:24.000Z,USA,"Aaron Kheraity, MD  on why filed lawsuit on Univ of CA vaccine mandates https://t.co/GQqam5d7t8",[],[],[],[],
136,en,1440715034871545863,20097362, nbcbayarea Crime https   t co TIbberRWdy,1440715807906930695,False, nbcbayarea Crime https   t co TIbberRWdy,2021-09-22T16:33:10.000Z,USA,@nbcbayarea Crime https://t.co/TIbberRWdy,[],[],['nbcbayarea'],['https://t.co/TIbberRWdy'],
137,en,1440715010439667723,46243682, thedailytitan This is Stamati Plochoros  I am running for Mayor   what s your concerns  I have the answers  I d like to help,1440742047724425221,False, thedailytitan This is Stamati Plochoros  I am running for Mayor   what s your concerns  I have the answers  I d like to help,2021-09-22T18:17:26.000Z,USA,@thedailytitan This is Stamati Plochoros. I am running for Mayor.. what's your concerns? I have the answers. I'd like to help,[],[],['thedailytitan'],[],
138,en,1440714511342661637,221266650, reemadamin Thanks   And thanks for being our eyes ears ,1440726562349879314,False, reemadamin Thanks   And thanks for being our eyes ears ,2021-09-22T17:15:54.000Z,USA,@reemadamin Thanks.  And thanks for being our eyes/ears!,[],[],['reemadamin'],[],
139,en,1440714511342661637,221266650, debalex55 He said he d have a final decision on the TRO by end of the day today ,1440725364335022085,True, debalex55 He said he d have a final decision on the TRO by end of the day today ,2021-09-22T17:11:08.000Z,USA,@debalex55 He said he'd have a final decision on the TRO by end of the day today.,[],[],['debalex55'],[],
140,en,1440714434997936132,1368669302384115713, walatstreets  fordnation No  he’s a Cracker Barrel,1440734496962203663,False, walatstreets  fordnation No  he’s a Cracker Barrel,2021-09-22T17:47:26.000Z,USA,"@walatstreets @fordnation No, he’s a Cracker Barrel",[],[],"['walatstreets', 'fordnation']",[],
141,en,1440714434997936132,1368669302384115713,anyways you can use this even tho i think the ministry of health site is crashing  https   t co pv1v1IpJK9,1440716266931507201,False,anyways you can use this even tho i think the ministry of health site is crashing  https   t co pv1v1IpJK9,2021-09-22T16:34:59.000Z,USA,anyways you can use this even tho i think the ministry of health site is crashing :\ https://t.co/pv1v1IpJK9,[':\\'],[],[],[],
142,en,1440714322586456071,53227373, branylynn pretty much everywhere certain places depends on where though  ,1440722693565808647,False, branylynn pretty much everywhere certain places depends on where though  ,2021-09-22T17:00:32.000Z,USA,@branylynn pretty much everywhere certain places depends on where though..,[],[],['branylynn'],[],
143,en,1440714322586456071,53227373, witchymommaxo Not true   ,1440721766595260422,False, witchymommaxo Not true   ,2021-09-22T16:56:51.000Z,USA,@witchymommaxo Not true . 🙌🏻,['🙌🏻'],[],['witchymommaxo'],[],
144,en,1440714162703769616,17066729, johncraven1  GovNedLamont Can someone in the CT press corps ask King Ned what is the end game for canceling his Highness’ emergency powers ,1440733413959372809,False, johncraven1  GovNedLamont Can someone in the CT press corps ask King Ned what is the end game for canceling his Highness’ emergency powers ,2021-09-22T17:43:08.000Z,USA,@johncraven1 @GovNedLamont Can someone in the CT press corps ask King Ned what is the end game for canceling his Highness’ emergency powers?,[],[],"['johncraven1', 'GovNedLamont']",[],
145,en,1440713678328766483,96015533, ByronDonalds  DrJBhattacharya  MartyMakary Can t read because of the paywall  I agree that following science would be great but letting people get infected  ie children  is not good if we want to eliminate the threat of Covid  And why doesn t Florida contact trace and let the public know what is happening ,1440743191578230790,False, ByronDonalds  DrJBhattacharya  MartyMakary Can t read because of the paywall  I agree that following science would be great but letting people get infected  ie children  is not good if we want to eliminate the threat of Covid  And why doesn t Florida contact trace and let the public know what is happening ,2021-09-22T18:21:59.000Z,USA,@ByronDonalds @DrJBhattacharya @MartyMakary Can't read because of the paywall. I agree that following science would be great but letting people get infected (ie children) is not good if we want to eliminate the threat of Covid. And why doesn't Florida contact trace and let the public know what is happening?,[],[],"['ByronDonalds', 'DrJBhattacharya', 'MartyMakary']",['https://t.co/8q087g3E3E'],
146,en,1440713678328766483,96015533, ByronDonalds  DrJBhattacharya  MartyMakary I follow GOD and I don’t want you fooling with my  I was born with ,1440731572773134338,False, ByronDonalds  DrJBhattacharya  MartyMakary I follow GOD and I don’t want you fooling with my  I was born with ,2021-09-22T17:35:49.000Z,USA,@ByronDonalds @DrJBhattacharya @MartyMakary I follow GOD and I don’t want you fooling with my 🧬 I was born with!,['🧬'],[],"['ByronDonalds', 'DrJBhattacharya', 'MartyMakary']",[],
147,en,1440712728574787588,24127811, mtracey  EoinHiggins  The only type of journalist more annoying than the douche elitist contrarian   mtracey  is the douche elitist conformist   EoinHiggins    ,1440741398160965638,False, mtracey  EoinHiggins  The only type of journalist more annoying than the douche elitist contrarian   mtracey  is the douche elitist conformist   EoinHiggins    ,2021-09-22T18:14:51.000Z,USA,@mtracey @EoinHiggins_ The only type of journalist more annoying than the douche elitist contrarian (@mtracey) is the douche elitist conformist (@EoinHiggins_ ).,[],[],"['mtracey', 'EoinHiggins_', 'mtracey']",['https://t.co/RO5FwXFtNk'],
148,en,1440712728574787588,24127811, mtracey  EoinHiggins   TheAtlantic  JeffreyGoldberg  reasoning that the antibodies he got from contracting covid19 earlier this year will protect him better than a vaccine Virologists following him down that rabbit hole in ever greater numbers  Just look at Israel  where this reasoning is now commonly accepted Mighty odd  yep,1440738076830035974,False, mtracey  EoinHiggins   TheAtlantic  JeffreyGoldberg  reasoning that the antibodies he got from contracting covid19 earlier this year will protect him better than a vaccine Virologists following him down that rabbit hole in ever greater numbers  Just look at Israel  where this reasoning is now commonly accepted Mighty odd  yep,2021-09-22T18:01:39.000Z,USA,"@mtracey @EoinHiggins_ @TheAtlantic @JeffreyGoldberg ""reasoning that the antibodies he got from contracting covid19 earlier this year will protect him better than a vaccine""
Virologists following him down that rabbit-hole in ever greater numbers. Just look at Israel, where this reasoning is now commonly accepted.
Mighty odd, yep🤔",['🤔'],[],"['mtracey', 'EoinHiggins_', 'TheAtlantic', 'JeffreyGoldberg']",['https://t.co/7EWpQ5LLYC'],
149,en,1440712355864727562,309309523, petersavodnik Government’s absolute lack of competency around marketing and customer eerience is only partially to blame for this   It’s also a command and control culture  and their overriding sense that people “have” to use the government ,1440747874153758736,False, petersavodnik Government’s absolute lack of competency around marketing and customer eerience is only partially to blame for this   It’s also a command and control culture  and their overriding sense that people “have” to use the government ,2021-09-22T18:40:35.000Z,USA,"@petersavodnik Government’s absolute lack of competency around marketing and customer experience is only partially to blame for this.  It’s also a command-and-control culture, and their overriding sense that people “have” to use the government.",['xp'],[],['petersavodnik'],['https://t.co/UX66cNIfOf'],
150,en,1440712355864727562,309309523, RadCentrism  petersavodnik You re not required to insure your own car you re required to insure people you hit ,1440737984295309316,False, RadCentrism  petersavodnik You re not required to insure your own car you re required to insure people you hit ,2021-09-22T18:01:17.000Z,USA,@RadCentrism @petersavodnik You're not required to insure your own car you're required to insure people you hit.,[],[],"['RadCentrism', 'petersavodnik']",[],
151,en,1440711970273980425,1167235200893558784, TaraxacumVerde  GovWhitmer I suffered under a sociopathic person in my career and it caused me to question it  too    or  at least be open to the possibility of edge cases for those completely empty of love  Even the early universalists allowed for such edge cases But I hope severe correction will do ,1440732062974050306,False, TaraxacumVerde  GovWhitmer I suffered under a sociopathic person in my career and it caused me to question it  too    or  at least be open to the possibility of edge cases for those completely empty of love  Even the early universalists allowed for such edge cases But I hope severe correction will do ,2021-09-22T17:37:45.000Z,USA,"@TaraxacumVerde @GovWhitmer I suffered under a sociopathic person in my career and it caused me to question it, too -- or, at least be open to the possibility of edge cases for those completely empty of love. Even the early universalists allowed for such edge cases.
But I hope severe correction will do.",[],[],"['TaraxacumVerde', 'GovWhitmer']",['https://t.co/6LHbTBr4Pw'],
152,en,1440711970273980425,1167235200893558784,And you can bet your ass that I will be campaigning against you and anyone associated with you next go round ,1440712749860806672,False,And you can bet your ass that I will be campaigning against you and anyone associated with you next go round ,2021-09-22T16:21:01.000Z,USA,And you can bet your ass that I will be campaigning against you and anyone associated with you next go-round.,[],[],[],[],
153,en,1440711764354551808,2348901577,opposing communism   2 0  vs embracing ronamunism 4 0 https   t co CN5dUecOrd,1440714992601337860,False,opposing communism   2 0  vs embracing ronamunism 4 0 https   t co CN5dUecOrd,2021-09-22T16:29:56.000Z,USA,opposing communism (~2.0) vs embracing ronamunism 4.0 https://t.co/CN5dUecOrd,[],[],[],[],
154,en,1440711755018108940,864581823048818688,Full poll report  https   t co AWZpV6LPJx AAPOR Transparency Initiative compliant Methodology Statement  https   t co 77RZFGX6C5,1440711758675517443,False,Full poll report  https   t co AWZpV6LPJx AAPOR Transparency Initiative compliant Methodology Statement  https   t co 77RZFGX6C5,2021-09-22T16:17:05.000Z,USA,"Full poll report: https://t.co/AWZpV6LPJx

@AAPOR Transparency Initiative-compliant Methodology Statement: https://t.co/77RZFGX6C5",[],[],['AAPOR'],"['https://t.co/AWZpV6LPJx', 'https://t.co/77RZFGX6C5']",
155,en,1440711755018108940,864581823048818688,46  approve of Biden’s job performance   from 51  in April 12  of Biden voters now disapprove   from 3  in April Another indication of a looming enthusiasm challenge  just 25  strongly approve of Biden ,1440711757215895559,False,46  approve of Biden’s job performance   from 51  in April 12  of Biden voters now disapprove   from 3  in April Another indication of a looming enthusiasm challenge  just 25  strongly approve of Biden ,2021-09-22T16:17:04.000Z,USA,"46% approve of Biden’s job performance (⬇️ from 51% in April)

12% of Biden voters now disapprove (⬆️ from 3% in April)

Another indication of a looming enthusiasm challenge: just 25% strongly approve of Biden.","['⬆️', '⬇️']",[],[],['https://t.co/ZvVZNB7pT4'],
156,en,1440711722503790596,1326252906874613763, MarkDavidsonAfr  kznhealth  HealthZA My concerns exactly regarding my elderly mum She is vaccinated   but   ,1440744061292269580,False, MarkDavidsonAfr  kznhealth  HealthZA My concerns exactly regarding my elderly mum She is vaccinated   but   ,2021-09-22T18:25:26.000Z,USA,"@MarkDavidsonAfr @kznhealth @HealthZA My concerns exactly regarding my elderly mum.
She is vaccinated - but...",[],[],"['MarkDavidsonAfr', 'kznhealth', 'HealthZA']",[],
157,en,1440710903389822992,4921736906, rochephillips I am pro body autonomy and believe that nobody has control on what you do to your body  I also believe that acting in non consensual ways to someone’s body is wrong ,1440711351299559424,False, rochephillips I am pro body autonomy and believe that nobody has control on what you do to your body  I also believe that acting in non consensual ways to someone’s body is wrong ,2021-09-22T16:15:27.000Z,USA,@rochephillips I am pro body autonomy and believe that nobody has control on what you do to your body. I also believe that acting in non-consensual ways to someone’s body is wrong.,[],[],['rochephillips'],['https://t.co/yn9hVENhVq'],
158,en,1440710343555121167,1108802500600217600, BNCNews Not Portland   Just like Riverside isn t LA ,1440718799137771522,False, BNCNews Not Portland   Just like Riverside isn t LA ,2021-09-22T16:45:03.000Z,USA,@BNCNews Not Portland.  Just like Riverside isn't LA.,[],[],['BNCNews'],[],
159,en,1440710343555121167,1108802500600217600, BNCNews Newberg  OR is 40 minutes away from Portland  Please correct ,1440710932322156546,False, BNCNews Newberg  OR is 40 minutes away from Portland  Please correct ,2021-09-22T16:13:48.000Z,USA,"@BNCNews Newberg, OR is 40 minutes away from Portland. Please correct.",[],[],['BNCNews'],[],
160,en,1440710008199520275,16548385, KTBS Thank goodness  Testing it for n 3000 kids  amp  saying young kids should take it no questions asked is insane,1440731394045480976,False, KTBS Thank goodness  Testing it for n 3000 kids  amp  saying young kids should take it no questions asked is insane,2021-09-22T17:35:06.000Z,USA,@KTBS Thank goodness. Testing it for n 3000 kids &amp; saying young kids should take it no questions asked is insane,[],[],['KTBS'],[],
161,en,1440709473585098764,56413858, FoxBusiness Good  go get em  get paid  and then quit anyway  They’ve shown their true colors ,1440721988364898305,False, FoxBusiness Good  go get em  get paid  and then quit anyway  They’ve shown their true colors ,2021-09-22T16:57:44.000Z,USA,"@FoxBusiness Good, go get em, get paid, and then quit anyway. They’ve shown their true colors.",[],[],['FoxBusiness'],[],
162,en,1440709211592167444,33653487, wolfgang sj That’s for sure  And many will soon be retiring ,1440741641296379904,False, wolfgang sj That’s for sure  And many will soon be retiring ,2021-09-22T18:15:49.000Z,USA,@wolfgang_sj That’s for sure. And many will soon be retiring.,[],[],['wolfgang_sj'],[],
163,en,1440709211592167444,33653487, mksoroka Many are nurses  and there’s already a shortage of them ,1440736796422205442,False, mksoroka Many are nurses  and there’s already a shortage of them ,2021-09-22T17:56:34.000Z,USA,"@mksoroka Many are nurses, and there’s already a shortage of them.",[],[],['mksoroka'],[],
